倉庫ID,業務区分ID,商品ID,week_code,合計出荷数
7,4,100049,250106w,603.0
7,4,100049,250113w,244.0
7,4,100049,250120w,339.0
7,4,100049,250127w,418.0
7,4,100049,250203w,254.0
7,4,100049,250210w,208.0
7,4,100049,250217w,356.0
7,4,100049,250224w,507.0
7,4,100049,250303w,367.0
7,4,100049,250310w,352.0
7,4,100049,250317w,771.0
7,4,100049,250324w,376.0
7,4,100049,250331w,2079.0
7,4,100049,250407w,179.0
7,4,100049,250414w,280.0
7,4,100049,250421w,5587.0
7,4,100049,250428w,293.0
7,4,100049,250505w,161.0
7,4,100049,250512w,216.0
7,4,100049,250526w,86.0
7,4,100049,250609w,3600.0
7,4,100049,250818w,1800.0
7,4,100049,250825w,4500.0
7,4,100049,250929w,1500.0
7,4,100049,251006w,4400.0
7,4,100049,251117w,4500.0
7,4,100049,251215w,2700.0
7,4,100050,240819w,200.0
7,4,100050,240826w,200.0
7,4,100050,240909w,200.0
7,4,100050,240916w,200.0
7,4,100050,240923w,400.0
7,4,100050,240930w,200.0
7,4,100050,241007w,300.0
7,4,100050,241014w,300.0
7,4,100050,241021w,500.0
7,4,100050,241028w,1100.0
7,4,100050,241104w,300.0
7,4,100050,241111w,100.0
7,4,100050,241118w,486.0
7,4,100050,241125w,318.0
7,4,100050,241202w,412.0
7,4,100050,241209w,313.0
7,4,100050,241216w,440.0
7,4,100050,241223w,190.0
7,4,100050,250106w,505.0
7,4,100050,250113w,236.0
7,4,100050,250120w,277.0
7,4,100050,250127w,342.0
7,4,100050,250203w,282.0
7,4,100050,250210w,226.0
7,4,100050,250217w,380.0
7,4,100050,250224w,397.0
7,4,100050,250303w,523.0
7,4,100050,250310w,318.0
7,4,100050,250317w,755.0
7,4,100050,250324w,322.0
7,4,100050,250331w,2007.0
7,4,100050,250407w,147.0
7,4,100050,250414w,290.0
7,4,100050,250421w,5607.0
7,4,100050,250428w,219.0
7,4,100050,250505w,155.0
7,4,100050,250512w,264.0
7,4,100050,250526w,3.0
7,4,100050,250609w,3600.0
7,4,100050,250818w,1800.0
7,4,100050,250825w,3000.0
7,4,100050,250929w,500.0
7,4,100050,251006w,3600.0
7,4,100050,251117w,3600.0
7,4,100050,251215w,1000.0
7,4,100051,240226w,12.0
7,4,100051,240304w,432.0
7,4,100051,240311w,144.0
7,4,100051,240318w,12.0
7,4,100051,240325w,264.0
7,4,100051,240401w,972.0
7,4,100051,240408w,156.0
7,4,100051,240415w,252.0
7,4,100051,240422w,324.0
7,4,100051,240429w,60.0
7,4,100051,240506w,60.0
7,4,100051,240513w,144.0
7,4,100051,240520w,168.0
7,4,100051,240527w,156.0
7,4,100051,240603w,168.0
7,4,100051,240610w,132.0
7,4,100051,240617w,156.0
7,4,100051,240624w,168.0
7,4,100051,240701w,216.0
7,4,100051,240708w,348.0
7,4,100051,240715w,312.0
7,4,100051,240722w,144.0
7,4,100051,240729w,456.0
7,4,100051,240805w,348.0
7,4,100051,240812w,120.0
7,4,100051,240819w,468.0
7,4,100051,240826w,528.0
7,4,100051,240902w,204.0
7,4,100051,240909w,276.0
7,4,100051,240916w,192.0
7,4,100051,240923w,264.0
7,4,100051,240930w,540.0
7,4,100051,241007w,156.0
7,4,100051,241014w,108.0
7,4,100051,241021w,144.0
7,4,100051,241028w,780.0
7,4,100051,241104w,72.0
7,4,100051,241111w,480.0
7,4,100051,241118w,156.0
7,4,100051,241125w,384.0
7,4,100051,241202w,144.0
7,4,100051,241209w,420.0
7,4,100051,241216w,708.0
7,4,100051,241223w,624.0
7,4,100051,250106w,456.0
7,4,100051,250113w,360.0
7,4,100051,250120w,492.0
7,4,100051,250127w,552.0
7,4,100051,250203w,120.0
7,4,100051,250210w,204.0
7,4,100051,250217w,432.0
7,4,100051,250224w,312.0
7,4,100051,250303w,984.0
7,4,100051,250310w,228.0
7,4,100051,250317w,576.0
7,4,100051,250324w,420.0
7,4,100051,250331w,324.0
7,4,100051,250407w,552.0
7,4,100051,250414w,636.0
7,4,100051,250421w,432.0
7,4,100051,250428w,300.0
7,4,100051,250505w,732.0
7,4,100051,250512w,384.0
7,4,100051,250519w,576.0
7,4,100051,250526w,336.0
7,4,100051,250602w,252.0
7,4,100051,250609w,684.0
7,4,100051,250616w,348.0
7,4,100051,250623w,432.0
7,4,100051,250630w,264.0
7,4,100051,250707w,468.0
7,4,100051,250714w,684.0
7,4,100051,250721w,492.0
7,4,100051,250728w,600.0
7,4,100051,250804w,960.0
7,4,100051,250818w,720.0
7,4,100051,250825w,468.0
7,4,100051,250901w,552.0
7,4,100051,250908w,888.0
7,4,100051,250915w,1008.0
7,4,100051,250922w,516.0
7,4,100051,250929w,348.0
7,4,100051,251006w,624.0
7,4,100051,251013w,1008.0
7,4,100051,251020w,432.0
7,4,100051,251027w,1104.0
7,4,100051,251103w,492.0
7,4,100051,251110w,780.0
7,4,100051,251117w,576.0
7,4,100051,251124w,684.0
7,4,100051,251201w,948.0
7,4,100051,251208w,792.0
7,4,100051,251215w,948.0
7,4,100052,240226w,12.0
7,4,100052,240304w,432.0
7,4,100052,240311w,96.0
7,4,100052,240318w,60.0
7,4,100052,240325w,252.0
7,4,100052,240401w,876.0
7,4,100052,240408w,12.0
7,4,100052,240415w,156.0
7,4,100052,240422w,228.0
7,4,100052,240429w,84.0
7,4,100052,240506w,48.0
7,4,100052,240513w,84.0
7,4,100052,240520w,84.0
7,4,100052,240527w,144.0
7,4,100052,240603w,60.0
7,4,100052,240610w,132.0
7,4,100052,240617w,108.0
7,4,100052,240624w,156.0
7,4,100052,240701w,72.0
7,4,100052,240708w,192.0
7,4,100052,240715w,264.0
7,4,100052,240722w,12.0
7,4,100052,240729w,300.0
7,4,100052,240805w,204.0
7,4,100052,240812w,60.0
7,4,100052,240819w,312.0
7,4,100052,240826w,432.0
7,4,100052,240902w,204.0
7,4,100052,240909w,168.0
7,4,100052,240916w,252.0
7,4,100052,240923w,156.0
7,4,100052,240930w,336.0
7,4,100052,241007w,144.0
7,4,100052,241014w,156.0
7,4,100052,241021w,96.0
7,4,100052,241028w,372.0
7,4,100052,241104w,120.0
7,4,100052,241111w,240.0
7,4,100052,241118w,252.0
7,4,100052,241125w,408.0
7,4,100052,241202w,312.0
7,4,100052,241209w,504.0
7,4,100052,241216w,168.0
7,4,100052,241223w,240.0
7,4,100052,250106w,576.0
7,4,100052,250113w,264.0
7,4,100052,250120w,252.0
7,4,100052,250127w,216.0
7,4,100052,250203w,168.0
7,4,100052,250210w,156.0
7,4,100052,250217w,192.0
7,4,100052,250224w,96.0
7,4,100052,250303w,1128.0
7,4,100052,250310w,168.0
7,4,100052,250317w,624.0
7,4,100052,250324w,108.0
7,4,100052,250331w,324.0
7,4,100052,250407w,204.0
7,4,100052,250414w,384.0
7,4,100052,250421w,300.0
7,4,100052,250428w,156.0
7,4,100052,250505w,552.0
7,4,100052,250512w,192.0
7,4,100052,250519w,336.0
7,4,100052,250526w,192.0
7,4,100052,250602w,444.0
7,4,100052,250609w,684.0
7,4,100052,250616w,300.0
7,4,100052,250623w,96.0
7,4,100052,250630w,744.0
7,4,100052,250707w,192.0
7,4,100052,250714w,240.0
7,4,100052,250721w,312.0
7,4,100052,250728w,396.0
7,4,100052,250804w,708.0
7,4,100052,250818w,384.0
7,4,100052,250825w,430.0
7,4,100052,250901w,288.0
7,4,100052,250908w,1056.0
7,4,100052,250915w,972.0
7,4,100052,250922w,312.0
7,4,100052,250929w,300.0
7,4,100052,251006w,624.0
7,4,100052,251013w,816.0
7,4,100052,251020w,384.0
7,4,100052,251027w,744.0
7,4,100052,251103w,336.0
7,4,100052,251110w,720.0
7,4,100052,251117w,312.0
7,4,100052,251124w,816.0
7,4,100052,251201w,720.0
7,4,100052,251208w,72.0
7,4,100052,251215w,744.0
7,4,100053,250127w,348.0
7,4,100053,250210w,12.0
7,4,100053,250217w,12.0
7,4,100053,250224w,36.0
7,4,100053,250303w,1344.0
7,4,100053,250310w,144.0
7,4,100053,250317w,240.0
7,4,100053,250324w,948.0
7,4,100053,250331w,144.0
7,4,100053,250407w,672.0
7,4,100053,250414w,384.0
7,4,100053,250421w,48.0
7,4,100053,250428w,48.0
7,4,100053,250505w,204.0
7,4,100053,250512w,108.0
7,4,100053,250519w,192.0
7,4,100053,250526w,48.0
7,4,100053,250602w,96.0
7,4,100053,250609w,492.0
7,4,100053,250616w,180.0
7,4,100053,250623w,84.0
7,4,100053,250630w,96.0
7,4,100053,250707w,528.0
7,4,100053,250714w,252.0
7,4,100053,250721w,60.0
7,4,100053,250728w,48.0
7,4,100053,250804w,96.0
7,4,100053,250818w,48.0
7,4,100053,250825w,144.0
7,4,100053,250901w,96.0
7,4,100053,250908w,336.0
7,4,100053,250915w,144.0
7,4,100053,250922w,144.0
7,4,100053,250929w,120.0
7,4,100053,251006w,288.0
7,4,100053,251013w,708.0
7,4,100053,251020w,288.0
7,4,100053,251027w,564.0
7,4,100053,251103w,192.0
7,4,100053,251110w,288.0
7,4,100053,251117w,276.0
7,4,100053,251124w,384.0
7,4,100053,251201w,348.0
7,4,100053,251208w,108.0
7,4,100053,251215w,252.0
7,4,100054,250127w,348.0
7,4,100054,250210w,12.0
7,4,100054,250224w,12.0
7,4,100054,250303w,1344.0
7,4,100054,250310w,144.0
7,4,100054,250317w,240.0
7,4,100054,250324w,936.0
7,4,100054,250331w,96.0
7,4,100054,250407w,192.0
7,4,100054,250414w,240.0
7,4,100054,250421w,48.0
7,4,100054,250428w,48.0
7,4,100054,250505w,324.0
7,4,100054,250512w,60.0
7,4,100054,250519w,336.0
7,4,100054,250526w,384.0
7,4,100054,250602w,204.0
7,4,100054,250609w,492.0
7,4,100054,250616w,168.0
7,4,100054,250623w,84.0
7,4,100054,250630w,144.0
7,4,100054,250707w,768.0
7,4,100054,250714w,144.0
7,4,100054,250721w,96.0
7,4,100054,250728w,204.0
7,4,100054,250804w,204.0
7,4,100054,250818w,204.0
7,4,100054,250825w,240.0
7,4,100054,250901w,336.0
7,4,100054,250908w,204.0
7,4,100054,250915w,180.0
7,4,100054,250922w,96.0
7,4,100054,250929w,180.0
7,4,100054,251006w,432.0
7,4,100054,251013w,528.0
7,4,100054,251020w,240.0
7,4,100054,251027w,504.0
7,4,100054,251103w,96.0
7,4,100054,251110w,384.0
7,4,100054,251117w,444.0
7,4,100054,251124w,384.0
7,4,100054,251201w,576.0
7,4,100054,251208w,108.0
7,4,100054,251215w,348.0
7,4,100055,240226w,300.0
7,4,100055,240304w,576.0
7,4,100055,240311w,432.0
7,4,100055,240318w,588.0
7,4,100055,240325w,1500.0
7,4,100055,240401w,1716.0
7,4,100055,240408w,348.0
7,4,100055,240415w,444.0
7,4,100055,240422w,1212.0
7,4,100055,240429w,588.0
7,4,100055,240506w,972.0
7,4,100055,240513w,624.0
7,4,100055,240520w,516.0
7,4,100055,240527w,972.0
7,4,100055,240603w,480.0
7,4,100055,240610w,360.0
7,4,100055,240617w,876.0
7,4,100055,240624w,444.0
7,4,100055,240701w,1404.0
7,4,100055,240708w,984.0
7,4,100055,240715w,1584.0
7,4,100055,240722w,768.0
7,4,100055,240729w,2016.0
7,4,100055,240805w,1368.0
7,4,100055,240812w,468.0
7,4,100055,240819w,1164.0
7,4,100055,240826w,1152.0
7,4,100055,240902w,2100.0
7,4,100055,240909w,1440.0
7,4,100055,240916w,948.0
7,4,100055,240923w,660.0
7,4,100055,240930w,1740.0
7,4,100055,241007w,1248.0
7,4,100055,241014w,876.0
7,4,100055,241021w,672.0
7,4,100055,241028w,1524.0
7,4,100055,241104w,624.0
7,4,100055,241111w,1152.0
7,4,100055,241118w,2244.0
7,4,100055,241125w,972.0
7,4,100055,241202w,1200.0
7,4,100055,241209w,1740.0
7,4,100055,241216w,1596.0
7,4,100055,241223w,1488.0
7,4,100055,250106w,396.0
7,4,100055,250113w,1956.0
7,4,100055,250120w,528.0
7,4,100055,250127w,1620.0
7,4,100055,250203w,288.0
7,4,100055,250210w,1068.0
7,4,100055,250217w,2064.0
7,4,100055,250224w,1692.0
7,4,100055,250303w,1440.0
7,4,100055,250310w,1080.0
7,4,100055,250317w,1728.0
7,4,100055,250324w,1548.0
7,4,100055,250331w,1848.0
7,4,100055,250407w,2988.0
7,4,100055,250414w,1488.0
7,4,100055,250421w,1536.0
7,4,100055,250428w,588.0
7,4,100055,250505w,1296.0
7,4,100055,250512w,996.0
7,4,100055,250519w,2688.0
7,4,100055,250526w,816.0
7,4,100055,250602w,912.0
7,4,100055,250609w,1344.0
7,4,100055,250616w,1596.0
7,4,100055,250623w,1152.0
7,4,100055,250630w,1428.0
7,4,100055,250707w,1788.0
7,4,100055,250714w,1692.0
7,4,100055,250721w,1512.0
7,4,100055,250728w,2064.0
7,4,100055,250804w,2808.0
7,4,100055,250818w,2004.0
7,4,100055,250825w,1236.0
7,4,100055,250901w,1692.0
7,4,100055,250908w,3948.0
7,4,100055,250915w,2916.0
7,4,100055,250922w,1620.0
7,4,100055,250929w,1272.0
7,4,100055,251006w,2148.0
7,4,100055,251013w,1224.0
7,4,100055,251020w,2016.0
7,4,100055,251027w,3072.0
7,4,100055,251103w,1656.0
7,4,100055,251110w,1692.0
7,4,100055,251117w,1848.0
7,4,100055,251124w,1560.0
7,4,100055,251201w,3840.0
7,4,100055,251208w,4200.0
7,4,100055,251215w,3576.0
7,4,100056,240226w,300.0
7,4,100056,240304w,684.0
7,4,100056,240311w,144.0
7,4,100056,240318w,564.0
7,4,100056,240325w,1440.0
7,4,100056,240401w,1464.0
7,4,100056,240408w,252.0
7,4,100056,240415w,432.0
7,4,100056,240422w,828.0
7,4,100056,240429w,396.0
7,4,100056,240506w,912.0
7,4,100056,240513w,468.0
7,4,100056,240520w,360.0
7,4,100056,240527w,648.0
7,4,100056,240603w,180.0
7,4,100056,240610w,252.0
7,4,100056,240617w,1164.0
7,4,100056,240624w,264.0
7,4,100056,240701w,768.0
7,4,100056,240708w,684.0
7,4,100056,240715w,1236.0
7,4,100056,240722w,612.0
7,4,100056,240729w,1392.0
7,4,100056,240805w,1104.0
7,4,100056,240812w,492.0
7,4,100056,240819w,888.0
7,4,100056,240826w,996.0
7,4,100056,240902w,1332.0
7,4,100056,240909w,1008.0
7,4,100056,240916w,960.0
7,4,100056,240923w,468.0
7,4,100056,240930w,1440.0
7,4,100056,241007w,1092.0
7,4,100056,241014w,780.0
7,4,100056,241021w,384.0
7,4,100056,241028w,1476.0
7,4,100056,241104w,300.0
7,4,100056,241111w,912.0
7,4,100056,241118w,1464.0
7,4,100056,241125w,912.0
7,4,100056,241202w,696.0
7,4,100056,241209w,1344.0
7,4,100056,241216w,1488.0
7,4,100056,241223w,1392.0
7,4,100056,250106w,924.0
7,4,100056,250113w,1356.0
7,4,100056,250120w,432.0
7,4,100056,250127w,1140.0
7,4,100056,250203w,516.0
7,4,100056,250210w,492.0
7,4,100056,250217w,1800.0
7,4,100056,250224w,1620.0
7,4,100056,250303w,1332.0
7,4,100056,250310w,768.0
7,4,100056,250317w,1560.0
7,4,100056,250324w,876.0
7,4,100056,250331w,1788.0
7,4,100056,250407w,2220.0
7,4,100056,250414w,996.0
7,4,100056,250421w,648.0
7,4,100056,250428w,396.0
7,4,100056,250505w,1020.0
7,4,100056,250512w,924.0
7,4,100056,250519w,2064.0
7,4,100056,250526w,804.0
7,4,100056,250602w,720.0
7,4,100056,250609w,960.0
7,4,100056,250616w,1020.0
7,4,100056,250623w,1008.0
7,4,100056,250630w,744.0
7,4,100056,250707w,1476.0
7,4,100056,250714w,1452.0
7,4,100056,250721w,1008.0
7,4,100056,250728w,1260.0
7,4,100056,250804w,1536.0
7,4,100056,250818w,1092.0
7,4,100056,250825w,1248.0
7,4,100056,250901w,912.0
7,4,100056,250908w,2292.0
7,4,100056,250915w,2412.0
7,4,100056,250922w,1176.0
7,4,100056,250929w,1500.0
7,4,100056,251006w,1476.0
7,4,100056,251013w,1356.0
7,4,100056,251020w,1296.0
7,4,100056,251027w,2388.0
7,4,100056,251103w,648.0
7,4,100056,251110w,1260.0
7,4,100056,251117w,1488.0
7,4,100056,251124w,1776.0
7,4,100056,251201w,2412.0
7,4,100056,251208w,1272.0
7,4,100056,251215w,2520.0
7,4,100057,250127w,240.0
7,4,100057,250210w,12.0
7,4,100057,250224w,204.0
7,4,100057,250303w,2064.0
7,4,100057,250310w,180.0
7,4,100057,250317w,492.0
7,4,100057,250324w,1824.0
7,4,100057,250331w,1644.0
7,4,100057,250407w,1968.0
7,4,100057,250414w,432.0
7,4,100057,250421w,144.0
7,4,100057,250428w,336.0
7,4,100057,250505w,372.0
7,4,100057,250512w,480.0
7,4,100057,250519w,1968.0
7,4,100057,250526w,108.0
7,4,100057,250602w,624.0
7,4,100057,250609w,912.0
7,4,100057,250623w,612.0
7,4,100057,250630w,660.0
7,4,100057,250707w,1416.0
7,4,100057,250714w,960.0
7,4,100057,250721w,612.0
7,4,100057,250728w,1068.0
7,4,100057,250804w,984.0
7,4,100057,250818w,324.0
7,4,100057,250825w,672.0
7,4,100057,250901w,648.0
7,4,100057,250908w,1308.0
7,4,100057,250915w,1884.0
7,4,100057,250922w,552.0
7,4,100057,250929w,888.0
7,4,100057,251006w,636.0
7,4,100057,251013w,696.0
7,4,100057,251020w,972.0
7,4,100057,251027w,1320.0
7,4,100057,251103w,192.0
7,4,100057,251110w,1200.0
7,4,100057,251117w,900.0
7,4,100057,251124w,1008.0
7,4,100057,251201w,972.0
7,4,100057,251208w,468.0
7,4,100057,251215w,1728.0
7,4,100058,250127w,264.0
7,4,100058,250210w,12.0
7,4,100058,250224w,204.0
7,4,100058,250303w,2064.0
7,4,100058,250310w,168.0
7,4,100058,250317w,492.0
7,4,100058,250324w,1776.0
7,4,100058,250331w,1596.0
7,4,100058,250407w,2160.0
7,4,100058,250414w,336.0
7,4,100058,250428w,336.0
7,4,100058,250505w,420.0
7,4,100058,250512w,360.0
7,4,100058,250519w,1824.0
7,4,100058,250526w,336.0
7,4,100058,250602w,864.0
7,4,100058,250609w,816.0
7,4,100058,250616w,312.0
7,4,100058,250623w,420.0
7,4,100058,250630w,876.0
7,4,100058,250707w,1248.0
7,4,100058,250714w,972.0
7,4,100058,250721w,480.0
7,4,100058,250728w,780.0
7,4,100058,250804w,1284.0
7,4,100058,250818w,444.0
7,4,100058,250825w,1008.0
7,4,100058,250901w,288.0
7,4,100058,250908w,1392.0
7,4,100058,250915w,2028.0
7,4,100058,250922w,636.0
7,4,100058,250929w,1068.0
7,4,100058,251006w,780.0
7,4,100058,251013w,804.0
7,4,100058,251020w,1008.0
7,4,100058,251027w,1752.0
7,4,100058,251103w,528.0
7,4,100058,251110w,780.0
7,4,100058,251117w,744.0
7,4,100058,251124w,816.0
7,4,100058,251201w,1140.0
7,4,100058,251208w,984.0
7,4,100058,251215w,1752.0
7,4,100059,240325w,1200.0
7,4,100059,240422w,500.0
7,4,100059,240429w,300.0
7,4,100059,240513w,1200.0
7,4,100059,240610w,500.0
7,4,100059,240617w,1200.0
7,4,100059,240701w,600.0
7,4,100059,240715w,25.0
7,4,100059,240722w,1230.0
7,4,100059,240729w,55.0
7,4,100059,240812w,15.0
7,4,100059,240819w,2010.0
7,4,100059,240826w,10.0
7,4,100059,240902w,10.0
7,4,100059,240916w,2100.0
7,4,100059,240923w,115.0
7,4,100059,240930w,25.0
7,4,100059,241007w,20.0
7,4,100059,241014w,2000.0
7,4,100059,241028w,110.0
7,4,100059,241111w,1605.0
7,4,100059,241118w,1015.0
7,4,100059,241125w,115.0
7,4,100059,241202w,20.0
7,4,100059,241209w,20.0
7,4,100059,241216w,1015.0
7,4,100059,250106w,225.0
7,4,100059,250113w,500.0
7,4,100059,250127w,605.0
7,4,100059,250203w,15.0
7,4,100059,250210w,1630.0
7,4,100059,250217w,25.0
7,4,100059,250224w,100.0
7,4,100059,250303w,700.0
7,4,100059,250310w,1230.0
7,4,100059,250317w,600.0
7,4,100059,250324w,15.0
7,4,100059,250331w,1760.0
7,4,100059,250407w,520.0
7,4,100059,250414w,120.0
7,4,100059,250421w,1340.0
7,4,100059,250428w,300.0
7,4,100059,250505w,1025.0
7,4,100059,250512w,165.0
7,4,100059,250519w,800.0
7,4,100059,250526w,110.0
7,4,100059,250602w,630.0
7,4,100059,250609w,115.0
7,4,100059,250616w,1120.0
7,4,100059,250623w,645.0
7,4,100060,240325w,1200.0
7,4,100060,240422w,500.0
7,4,100060,240520w,300.0
7,4,100060,240527w,600.0
7,4,100060,240617w,800.0
7,4,100060,240701w,400.0
7,4,100060,240715w,20.0
7,4,100060,240722w,1430.0
7,4,100060,240729w,30.0
7,4,100060,240812w,40.0
7,4,100060,240819w,1000.0
7,4,100060,240826w,10.0
7,4,100060,240916w,1100.0
7,4,100060,240923w,100.0
7,4,100060,240930w,25.0
7,4,100060,241007w,15.0
7,4,100060,241014w,1000.0
7,4,100060,241028w,110.0
7,4,100060,241111w,1005.0
7,4,100060,241118w,505.0
7,4,100060,241125w,20.0
7,4,100060,241202w,120.0
7,4,100060,241209w,20.0
7,4,100060,241216w,520.0
7,4,100060,250106w,30.0
7,4,100060,250113w,1200.0
7,4,100060,250127w,360.0
7,4,100060,250203w,110.0
7,4,100060,250210w,500.0
7,4,100060,250224w,15.0
7,4,100060,250303w,400.0
7,4,100060,250310w,1010.0
7,4,100060,250317w,500.0
7,4,100060,250331w,1415.0
7,4,100060,250407w,615.0
7,4,100060,250414w,5.0
7,4,100060,250421w,935.0
7,4,100060,250428w,100.0
7,4,100060,250505w,700.0
7,4,100060,250512w,30.0
7,4,100060,250519w,500.0
7,4,100060,250526w,110.0
7,4,100060,250602w,400.0
7,4,100060,250609w,315.0
7,4,100060,250616w,615.0
7,4,100060,250623w,535.0
7,4,100061,240715w,25.0
7,4,100061,240722w,30.0
7,4,100061,240729w,30.0
7,4,100061,240812w,20.0
7,4,100061,240826w,10.0
7,4,100061,240916w,100.0
7,4,100061,240923w,100.0
7,4,100061,240930w,10.0
7,4,100061,241007w,10.0
7,4,100061,241028w,110.0
7,4,100061,241111w,5.0
7,4,100061,241118w,5.0
7,4,100061,241125w,105.0
7,4,100061,241202w,10.0
7,4,100061,241209w,15.0
7,4,100061,241216w,10.0
7,4,100061,250106w,30.0
7,4,100061,250113w,100.0
7,4,100061,250120w,20.0
7,4,100061,250127w,300.0
7,4,100061,250210w,15.0
7,4,100061,250224w,150.0
7,4,100061,250310w,100.0
7,4,100061,250324w,5.0
7,4,100061,250331w,300.0
7,4,100061,250407w,25.0
7,4,100061,250414w,100.0
7,4,100061,250421w,10.0
7,4,100061,250428w,100.0
7,4,100061,250505w,100.0
7,4,100061,250512w,20.0
7,4,100061,250519w,100.0
7,4,100061,250526w,10.0
7,4,100061,250602w,100.0
7,4,100061,250609w,215.0
7,4,100061,250616w,5.0
7,4,100061,250623w,45.0
7,4,100062,240325w,500.0
7,4,100062,240422w,200.0
7,4,100062,240527w,400.0
7,4,100062,240617w,100.0
7,4,100062,240715w,25.0
7,4,100062,240722w,630.0
7,4,100062,240729w,15.0
7,4,100062,240812w,25.0
7,4,100062,240819w,200.0
7,4,100062,240826w,10.0
7,4,100062,240902w,5.0
7,4,100062,240916w,500.0
7,4,100062,240923w,100.0
7,4,100062,240930w,10.0
7,4,100062,241007w,25.0
7,4,100062,241014w,200.0
7,4,100062,241028w,110.0
7,4,100062,241111w,5.0
7,4,100062,241118w,105.0
7,4,100062,241125w,130.0
7,4,100062,241202w,10.0
7,4,100062,241209w,20.0
7,4,100062,241216w,20.0
7,4,100062,250106w,130.0
7,4,100062,250113w,300.0
7,4,100062,250127w,295.0
7,4,100062,250203w,10.0
7,4,100062,250217w,300.0
7,4,100062,250224w,135.0
7,4,100062,250303w,100.0
7,4,100062,250310w,220.0
7,4,100062,250324w,10.0
7,4,100062,250331w,730.0
7,4,100062,250407w,15.0
7,4,100062,250414w,100.0
7,4,100062,250421w,200.0
7,4,100062,250428w,100.0
7,4,100062,250512w,130.0
7,4,100062,250519w,200.0
7,4,100062,250526w,10.0
7,4,100062,250609w,215.0
7,4,100062,250616w,215.0
7,4,100062,250623w,105.0
7,4,100063,240610w,1.0
7,4,100067,240715w,70.0
7,4,100067,240722w,30.0
7,4,100067,240729w,30.0
7,4,100067,240805w,25.0
7,4,100067,240819w,135.0
7,4,100067,240826w,15.0
7,4,100067,240902w,15.0
7,4,100067,240909w,25.0
7,4,100067,240916w,10.0
7,4,100067,240923w,100.0
7,4,100067,240930w,30.0
7,4,100067,241007w,5.0
7,4,100067,241021w,5.0
7,4,100067,241028w,100.0
7,4,100067,241104w,75.0
7,4,100067,241111w,60.0
7,4,100067,241118w,100.0
7,4,100067,241125w,50.0
7,4,100067,241202w,140.0
7,4,100067,241209w,150.0
7,4,100067,241216w,130.0
7,4,100067,250106w,195.0
7,4,100067,250113w,120.0
7,4,100067,250120w,10.0
7,4,100067,250127w,305.0
7,4,100067,250203w,100.0
7,4,100067,250210w,20.0
7,4,100067,250224w,200.0
7,4,100067,250303w,110.0
7,4,100067,250310w,225.0
7,4,100067,250317w,10.0
7,4,100067,250324w,185.0
7,4,100067,250331w,500.0
7,4,100067,250407w,10.0
7,4,100067,250414w,190.0
7,4,100067,250421w,250.0
7,4,100067,250428w,100.0
7,4,100067,250505w,200.0
7,4,100067,250512w,100.0
7,4,100067,250519w,5.0
7,4,100067,250526w,15.0
7,4,100067,250602w,300.0
7,4,100067,250609w,45.0
7,4,100067,250616w,220.0
7,4,100067,250623w,115.0
7,4,100068,240715w,75.0
7,4,100068,240722w,30.0
7,4,100068,240729w,15.0
7,4,100068,240819w,120.0
7,4,100068,240826w,20.0
7,4,100068,240902w,10.0
7,4,100068,240909w,5.0
7,4,100068,240923w,100.0
7,4,100068,240930w,30.0
7,4,100068,241007w,5.0
7,4,100068,241021w,10.0
7,4,100068,241028w,100.0
7,4,100068,241104w,10.0
7,4,100068,241111w,30.0
7,4,100068,241118w,100.0
7,4,100068,241125w,40.0
7,4,100068,241202w,210.0
7,4,100068,241209w,85.0
7,4,100068,241216w,5.0
7,4,100068,250106w,90.0
7,4,100068,250113w,215.0
7,4,100068,250120w,10.0
7,4,100068,250127w,105.0
7,4,100068,250203w,200.0
7,4,100068,250210w,20.0
7,4,100068,250217w,145.0
7,4,100068,250224w,20.0
7,4,100068,250303w,105.0
7,4,100068,250310w,215.0
7,4,100068,250317w,80.0
7,4,100068,250324w,5.0
7,4,100068,250331w,400.0
7,4,100068,250407w,20.0
7,4,100068,250414w,165.0
7,4,100068,250421w,150.0
7,4,100068,250428w,200.0
7,4,100068,250505w,200.0
7,4,100068,250512w,90.0
7,4,100068,250519w,300.0
7,4,100068,250526w,110.0
7,4,100068,250602w,45.0
7,4,100068,250609w,35.0
7,4,100068,250616w,135.0
7,4,100068,250623w,15.0
7,4,100069,240715w,35.0
7,4,100069,240722w,20.0
7,4,100069,240729w,15.0
7,4,100069,240819w,110.0
7,4,100069,240826w,15.0
7,4,100069,240902w,5.0
7,4,100069,240909w,5.0
